,BMP_Fingerprint,Facility_ID,idxFacBMPAssignment,r_tss,r_turbidity,r_p,r_n,r_nn,r_an,r_og,r_cu,r_zn,r_fe,r_phmin,r_phmax,PEP_BaseRisk,Total_BaseRisk,is_calculated,RedPEP_BaseRisk,RedTotal_BaseRisk,CIP_Cost,OM_Cost,PEP_BaseRisk_Rate
10839,|1||2||4||6||9|,103,103|1||2||4||6||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67302753.81,46960.5141,1
10771,|3||7||8||9|,103,103|3||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68794513.99,123442.7571,1
10774,|3||7||9||13|,103,103|3||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70365091.68,151171.7571,1
10835,|1||2||3||9||14|,103,103|1||2||3||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65254357.63,21074.04,1
10834,|1||2||3||9||13|,103,103|1||2||3||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69062545.18,73244.4741,1
10775,|3||7||9||14|,103,103|3||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66556904.13,99001.323,1
10831,|1||2||3||8||9|,103,103|1||2||3||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67491967.48,45515.4741,1
10777,|3||8||9||13|,103,103|3||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69956803.37,83266.82819,1
10828,|1||2||3||7||9|,103,103|1||2||3||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67900255.8,113420.403,1
10778,|3||8||9||14|,103,103|3||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66148615.82,31096.3941,1
10780,|3||9||13||14|,103,103|3||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67719193.52,58825.3941,1
10824,|1||2||3||6||9|,103,103|1||2||3||6||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65261857.63,29174.04,1
10782,|4||6||7||9|,103,103|4||6||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68605300.31,124887.7971,1
10785,|4||6||8||9|,103,103|4||6||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68197012,56982.86819,1
10788,|4||6||9||13|,103,103|4||6||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69767589.7,84711.86819,1
10819,|1||2||3||4||9|,103,103|1||2||3||4||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69062545.18,45515.4741,1
10789,|4||6||9||14|,103,103|4||6||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65959402.15,32541.4341,1
10804,|6||7||9||13|,103,103|6||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68605300.31,152616.7971,1
10805,|6||7||9||14|,103,103|6||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,64797112.76,100446.363,1
10798,|4||8||9||14|,103,103|4||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68189512,48882.86819,1
10807,|6||8||9||13|,103,103|6||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68197012,84711.86819,1
10808,|6||8||9||14|,103,103|6||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,64388824.45,32541.4341,1
10797,|4||8||9||13|,103,103|4||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71997699.55,101053.3023,1
10769,|3||6||9||14|,103,103|3||6||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,63918505.97,14754.96,1
10810,|6||9||13||14|,103,103|6||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65959402.15,60270.4341,1
10812,|7||8||9||14|,103,103|7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67027222.62,116787.7971,1
10795,|4||7||9||14|,103,103|4||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68597800.31,116787.7971,1
10814,|7||9||13||14|,103,103|7||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68597800.31,144516.7971,1
10815,|8||9||13||14|,103,103|8||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68189512,76611.86819,1
10794,|4||7||9||13|,103,103|4||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,72405987.86,168958.2312,1
10791,|4||7||8||9|,103,103|4||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70835410.17,141229.2312,1
10811,|7||8||9||13|,103,103|7||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70835410.17,168958.2312,1
10768,|3||6||9||13|,103,103|3||6||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67726693.52,66925.3941,1
10843,|1||2||4||7||9|,103,103|1||2||4||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69941151.98,131206.8771,1
10765,|3||6||8||9|,103,103|3||6||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66156115.82,39196.3941,1
10748,|3||4||6||9|,103,103|3||4||6||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67726693.52,39196.3941,1
10745,|2||9||13||14|,103,103|2||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67093203.85,59934.5541,1
10874,|1||3||4||6||9|,103,103|1||3||4||6||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67928743.48,45851.3541,1
10743,|2||8||9||14|,103,103|2||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65522626.16,32205.5541,1
10742,|2||8||9||13|,103,103|2||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69330813.7,84375.98819,1
10878,|1||3||4||7||9|,103,103|1||3||4||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70567141.64,130097.7171,1
10871,|1||2||9||13||14|,103,103|1||2||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67295253.81,66589.5141,1
10740,|2||7||9||14|,103,103|2||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65930914.47,100110.483,1
10739,|2||7||9||13|,103,103|2||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69739102.02,152280.9171,1
10884,|1||3||4||9||13|,103,103|1||3||4||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71729431.03,89921.78819,1
10885,|1||3||4||9||14|,103,103|1||3||4||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67921243.48,37751.3541,1
10736,|2||7||8||9|,103,103|2||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68168524.32,124551.9171,1
10888,|1||3||6||7||9|,103,103|1||3||6||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66766454.09,113756.283,1
10734,|2||6||9||14|,103,103|2||6||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,63292516.3,15864.12,1
10881,|1||3||4||8||9|,103,103|1||3||4||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70158853.33,62192.78819,1
10891,|1||3||6||8||9|,103,103|1||3||6||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66358165.78,45851.3541,1
10869,|1||2||8||9||14|,103,103|1||2||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65724676.11,38860.5141,1
10866,|1||2||7||9||14|,103,103|1||2||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66132964.43,106765.443,1
10846,|1||2||4||8||9|,103,103|1||2||4||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69532863.66,63301.94819,1
10762,|3||6||7||9|,103,103|3||6||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66564404.13,107101.323,1
10849,|1||2||4||9||13|,103,103|1||2||4||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71103441.36,91030.94819,1
10850,|1||2||4||9||14|,103,103|1||2||4||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67295253.81,38860.5141,1
10759,|3||4||9||14|,103,103|3||4||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67719193.52,31096.3941,1
10853,|1||2||6||7||9|,103,103|1||2||6||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66140464.43,114865.443,1
10868,|1||2||8||9||13|,103,103|1||2||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69532863.66,91030.94819,1
10758,|3||4||9||13|,103,103|3||4||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71527381.07,83266.82819,1
10755,|3||4||8||9|,103,103|3||4||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69956803.37,55537.82819,1
10859,|1||2||6||9||13|,103,103|1||2||6||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67302753.81,74689.5141,1
10860,|1||2||6||9||14|,103,103|1||2||6||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,63494566.26,22519.08,1
10862,|1||2||7||8||9|,103,103|1||2||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68370574.28,131206.8771,1
10752,|3||4||7||9|,103,103|3||4||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70365091.68,123442.7571,1
10865,|1||2||7||9||13|,103,103|1||2||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69941151.98,158935.8771,1
10856,|1||2||6||8||9|,103,103|1||2||6||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65732176.11,46960.5141,1
11169,|1||3||7||8||9||14|,103,103|1||3||7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68996563.95,130097.7171,1
10996,|2||4||9||13||14|,103,103|2||4||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70901391.4,84375.98819,1
10683,|1||7||9||13|,103,103|1||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68799850.27,151171.7571,1
11129,|1||2||6||8||9||13|,103,103|1||2||6||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69540363.66,99130.94819,1
10801,|6||7||8||9|,103,103|6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67034722.62,124887.7971,1
11127,|1||2||6||7||9||14|,103,103|1||2||6||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66140464.43,114865.443,1
11126,|1||2||6||7||9||13|,103,103|1||2||6||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69948651.98,167035.8771,1
10599,|7||9||13|,103,103|7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68597800.31,144516.7971,1
11123,|1||2||6||7||8||9|,103,103|1||2||6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68378074.28,139306.8771,1
11122,|1||2||4||9||13||14|,103,103|1||2||4||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71103441.36,91030.94819,1
11120,|1||2||4||8||9||14|,103,103|1||2||4||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69532863.66,63301.94819,1
11119,|1||2||4||8||9||13|,103,103|1||2||4||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,73341051.21,115472.3823,1
11117,|1||2||4||7||9||14|,103,103|1||2||4||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69941151.98,131206.8771,1
11116,|1||2||4||7||9||13|,103,103|1||2||4||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,73749339.53,183377.3112,1
10600,|7||9||14|,103,103|7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,64789612.76,92346.363,1
11113,|1||2||4||7||8||9|,103,103|1||2||4||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,72178761.83,155648.3112,1
11111,|1||2||4||6||9||14|,103,103|1||2||4||6||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67302753.81,46960.5141,1
11110,|1||2||4||6||9||13|,103,103|1||2||4||6||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71110941.36,99130.94819,1
10602,|8||9||13|,103,103|8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68189512,76611.86819,1
11107,|1||2||4||6||8||9|,103,103|1||2||4||6||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69540363.66,71401.94819,1
11084,|1||2||3||6||7||9|,103,103|1||2||3||6||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67907755.8,121520.403,1
10610,|1||2||3||9|,103,103|1||2||3||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65254357.63,21074.04,1
11087,|1||2||3||6||8||9|,103,103|1||2||3||6||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67499467.48,53615.4741,1
11090,|1||2||3||6||9||13|,103,103|1||2||3||6||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69070045.18,81344.4741,1
11091,|1||2||3||6||9||14|,103,103|1||2||3||6||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65261857.63,29174.04,1
11093,|1||2||3||7||8||9|,103,103|1||2||3||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70137865.65,137861.8371,1
11130,|1||2||6||8||9||14|,103,103|1||2||6||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65732176.11,46960.5141,1
11096,|1||2||3||7||9||13|,103,103|1||2||3||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71708443.35,165590.8371,1
11099,|1||2||3||8||9||13|,103,103|1||2||3||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71300155.03,97685.90819,1
11100,|1||2||3||8||9||14|,103,103|1||2||3||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67491967.48,45515.4741,1
11102,|1||2||3||9||13||14|,103,103|1||2||3||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69062545.18,73244.4741,1
10605,|9||13||14|,103,103|9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65951902.15,52170.4341,1
11104,|1||2||4||6||7||9|,103,103|1||2||4||6||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69948651.98,139306.8771,1
10603,|8||9||14|,103,103|8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,64381324.45,24441.4341,1
11097,|1||2||3||7||9||14|,103,103|1||2||3||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67900255.8,113420.403,1
11132,|1||2||6||9||13||14|,103,103|1||2||6||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67302753.81,74689.5141,1
11133,|1||2||7||8||9||13|,103,103|1||2||7||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,72178761.83,183377.3112,1
11134,|1||2||7||8||9||14|,103,103|1||2||7||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68370574.28,131206.8771,1
11154,|1||3||4||8||9||13|,103,103|1||3||4||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,73967040.88,114363.2223,1
11155,|1||3||4||8||9||14|,103,103|1||3||4||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70158853.33,62192.78819,1
10573,|4||6||9|,103,103|4||6||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65959402.15,32541.4341,1
11157,|1||3||4||9||13||14|,103,103|1||3||4||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71729431.03,89921.78819,1
11158,|1||3||6||7||8||9|,103,103|1||3||6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69004063.95,138197.7171,1
10569,|3||9||14|,103,103|3||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,63911005.97,6654.96,1
10577,|4||7||9|,103,103|4||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68597800.31,116787.7971,1
10568,|3||9||13|,103,103|3||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67719193.52,58825.3941,1
11162,|1||3||6||7||9||14|,103,103|1||3||6||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66766454.09,113756.283,1
10565,|3||8||9|,103,103|3||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66148615.82,31096.3941,1
11164,|1||3||6||8||9||13|,103,103|1||3||6||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70166353.33,98021.78819,1
11165,|1||3||6||8||9||14|,103,103|1||3||6||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66358165.78,45851.3541,1
10562,|3||7||9|,103,103|3||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66556904.13,99001.323,1
11167,|1||3||6||9||13||14|,103,103|1||3||6||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67928743.48,73580.3541,1
11161,|1||3||6||7||9||13|,103,103|1||3||6||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70574641.64,165926.7171,1
11081,|1||2||3||4||9||14|,103,103|1||2||3||4||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69062545.18,45515.4741,1
11152,|1||3||4||7||9||14|,103,103|1||3||4||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70567141.64,130097.7171,1
10580,|4||8||9|,103,103|4||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68189512,48882.86819,1
11136,|1||2||7||9||13||14|,103,103|1||2||7||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69941151.98,158935.8771,1
11137,|1||2||8||9||13||14|,103,103|1||2||8||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69532863.66,91030.94819,1
10596,|7||8||9|,103,103|7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67027222.62,116787.7971,1
11139,|1||3||4||6||7||9|,103,103|1||3||4||6||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70574641.64,138197.7171,1
10594,|6||9||14|,103,103|6||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,62151214.6,8100,1
10593,|6||9||13|,103,103|6||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65959402.15,60270.4341,1
11151,|1||3||4||7||9||13|,103,103|1||3||4||7||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,74375329.19,182268.1512,1
11142,|1||3||4||6||8||9|,103,103|1||3||4||6||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70166353.33,70292.78819,1
10587,|6||7||9|,103,103|6||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,64797112.76,100446.363,1
11145,|1||3||4||6||9||13|,103,103|1||3||4||6||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71736931.03,98021.78819,1
11146,|1||3||4||6||9||14|,103,103|1||3||4||6||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,67928743.48,45851.3541,1
10584,|4||9||14|,103,103|4||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,65951902.15,24441.4341,1
11148,|1||3||4||7||8||9|,103,103|1||3||4||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,72804751.49,154539.1512,1
10583,|4||9||13|,103,103|4||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69760089.7,76611.86819,1
10590,|6||8||9|,103,103|6||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,64388824.45,32541.4341,1
10997,|2||6||7||8||9|,103,103|2||6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68176024.32,132651.9171,1
11080,|1||2||3||4||9||13|,103,103|1||2||3||4||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,72870732.73,97685.90819,1
11077,|1||2||3||4||8||9|,103,103|1||2||3||4||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71300155.03,69956.90819,1
10653,|1||3||9||14|,103,103|1||3||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,64113055.93,13309.92,1
11032,|3||6||7||8||9|,103,103|3||6||7||8||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68802013.99,131542.7571,1
11031,|3||4||9||13||14|,103,103|3||4||9||13||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,71527381.07,83266.82819,1
10657,|1||4||6||9|,103,103|1||4||6||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,66161452.11,39196.3941,1
11029,|3||4||8||9||14|,103,103|3||4||8||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,69956803.37,55537.82819,1
11028,|3||4||8||9||13|,103,103|3||4||8||9||13|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,73764990.92,107708.2623,1
10661,|1||4||7||9|,103,103|1||4||7||9|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,68799850.27,123442.7571,1
11026,|3||4||7||9||14|,103,103|3||4||7||9||14|,1,1,1,1,1,1,1,1,1,1,1,1,0.314004339,2.576711979,TRUE,0,2.26270764,70365091.68,123442.7571,1
